X_Scale,Y_Scale,Weird_na,Weird_Depth_na,The_Weird,Weird_Depth,Weird_FileNum,Weird_SurfElev,X_EPSG_3031,Y_EPSG_3031,
1.559796812,-131.0228197,-0.10837,-9999,-10.837,,,,,15597.96812,-1310228.197
1.569176439,-131.0228278,-0.10837,-9999,-10.837,,,,,15691.76439,-1310228.278
1.578557513,-131.0228333,-0.10837,-9999,-10.837,,,,,15785.57513,-1310228.333
1.587939471,-131.0228471,-0.10837,-9999,-10.837,,,,,15879.39471,-1310228.471
1.597323292,-131.0228731,-0.10837,-9999,-10.837,,,,,15973.23292,-1310228.731
1.606708839,-131.0229143,-0.10837,-9999,-10.837,,,,,16067.08839,-1310229.143
1.61609675,-131.0229607,-0.10888,-9999,-10.888,,,,,16160.9675,-1310229.607
1.625487894,-131.0230079,-0.10811,-9999,-10.811,,,,,16254.87894,-1310230.079
1.634882063,-131.0230507,-0.10886,-9999,-10.886,,,,,16348.82063,-1310230.507
1.644278721,-131.0230897,-0.10896,-9999,-10.896,,,,,16442.78721,-1310230.897
1.65367814,-131.0231229,-0.10896,-9999,-10.896,,,,,16536.7814,-1310231.229
1.663080245,-131.0231494,-0.10896,-9999,-10.896,,,,,16630.80245,-1310231.494
1.67248473,-131.0231751,-0.10791,-9999,-10.791,,,,,16724.8473,-1310231.751
1.681892745,-131.0231967,-0.10791,-9999,-10.791,,,,,16818.92745,-1310231.967
1.691303098,-131.0232198,-0.10791,-9999,-10.791,,,,,16913.03098,-1310232.198
1.700716643,-131.0232407,-0.10678,-9999,-10.678,,,,,17007.16643,-1310232.407
1.710134149,-131.0232593,-0.10772,-9999,-10.772,,,,,17101.34149,-1310232.593
1.719555779,-131.0232821,-0.1084,-9999,-10.84,,,,,17195.55779,-1310232.821
1.728981765,-131.0233089,-0.10772,-9999,-10.772,,,,,17289.81765,-1310233.089
1.738411967,-131.0233396,-0.10772,-9999,-10.772,,,,,17384.11967,-1310233.396
1.747847334,-131.0233681,-0.10772,-9999,-10.772,,,,,17478.47334,-1310233.681
1.757288168,-131.0233948,-0.10772,-9999,-10.772,,,,,17572.88168,-1310233.948
1.766734681,-131.0234215,-0.10772,-9999,-10.772,,,,,17667.34681,-1310234.215
1.776186457,-131.0234498,-0.10735,-9999,-10.735,,,,,17761.86457,-1310234.498
1.78564336,-131.0234774,-0.10667,-9999,-10.667,,,,,17856.4336,-1310234.774
1.795105219,-131.0235019,-0.10667,-9999,-10.667,,,,,17951.05219,-1310235.019
1.804572322,-131.0235212,-0.10667,-9999,-10.667,,,,,18045.72322,-1310235.212
1.814043883,-131.02354,-0.10667,-9999,-10.667,,,,,18140.43883,-1310235.4
1.823518977,-131.0235615,-0.10667,-9999,-10.667,,,,,18235.18977,-1310235.615
1.832997308,-131.0235888,-0.10667,-9999,-10.667,,,,,18329.97308,-1310235.888
1.842478741,-131.0236184,-0.10667,-9999,-10.667,,,,,18424.78741,-1310236.184
1.851963512,-131.0236486,-0.10667,-9999,-10.667,,,,,18519.63512,-1310236.486
1.861451805,-131.0236775,-0.10413,-9999,-10.413,,,,,18614.51805,-1310236.775
1.870943344,-131.023703,-0.10413,-9999,-10.413,,,,,18709.43344,-1310237.03
1.880437785,-131.0237299,-0.10413,-9999,-10.413,,,,,18804.37785,-1310237.299
1.889934068,-131.02376,-0.10413,-9999,-10.413,,,,,18899.34068,-1310237.6
1.899431967,-131.0237963,-0.10413,-9999,-10.413,,,,,18994.31967,-1310237.963
1.908930069,-131.0238408,-0.10413,-9999,-10.413,,,,,19089.30069,-1310238.408
1.918427594,-131.0238922,-0.10413,-9999,-10.413,,,,,19184.27594,-1310238.922
1.927924984,-131.0239481,-0.10413,-9999,-10.413,,,,,19279.24984,-1310239.481
1.937422454,-131.0240042,-0.10573,-9999,-10.573,,,,,19374.22454,-1310240.042
1.946920332,-131.0240568,-0.10543,-9999,-10.543,,,,,19469.20332,-1310240.568
1.956418043,-131.0241071,-0.10604,-9999,-10.604,,,,,19564.18043,-1310241.071
1.965915935,-131.0241564,-0.10604,-9999,-10.604,,,,,19659.15935,-1310241.564
1.975414268,-131.0242044,-0.10604,-9999,-10.604,,,,,19754.14268,-1310242.044
1.984912909,-131.0242516,-0.10604,-9999,-10.604,,,,,19849.12909,-1310242.516
1.994412251,-131.024299,-0.10604,-9999,-10.604,,,,,19944.12251,-1310242.99
2.003912707,-131.0243452,-0.10604,-9999,-10.604,,,,,20039.12707,-1310243.452
2.013414984,-131.0243884,-0.10302,-9999,-10.302,,,,,20134.14984,-1310243.884
2.022919071,-131.0244292,-0.10302,-9999,-10.302,,,,,20229.19071,-1310244.292
2.032424871,-131.0244697,-0.10302,-9999,-10.302,,,,,20324.24871,-1310244.697
2.041933008,-131.0245107,-0.10302,-9999,-10.302,,,,,20419.33008,-1310245.107
2.051443284,-131.0245527,-0.10302,-9999,-10.302,,,,,20514.43284,-1310245.527
2.060955404,-131.0245943,-0.10302,-9999,-10.302,,,,,20609.55404,-1310245.943
2.070469726,-131.0246348,-0.10395,-9999,-10.395,,,,,20704.69726,-1310246.348
2.079985562,-131.0246731,-0.10373,-9999,-10.373,,,,,20799.85562,-1310246.731
2.089502737,-131.0247088,-0.10254,-9999,-10.254,,,,,20895.02737,-1310247.088
2.099021151,-131.0247413,-0.10303,-9999,-10.303,,,,,20990.21151,-1310247.413
2.108540991,-131.0247709,-0.10239,-9999,-10.239,,,,,21085.40991,-1310247.709
2.118062138,-131.0247982,-0.10221,-9999,-10.221,,,,,21180.62138,-1310247.982
2.12758479,-131.0248241,-0.10413,-9999,-10.413,,,,,21275.8479,-1310248.241
2.137108555,-131.0248519,-0.10413,-9999,-10.413,,,,,21371.08555,-1310248.519
2.146633651,-131.0248848,-0.10268,-9999,-10.268,,,,,21466.33651,-1310248.848
2.156160801,-131.0249217,-0.10368,-9999,-10.368,,,,,21561.60801,-1310249.217
2.165690558,-131.0249618,-0.10229,-9999,-10.229,,,,,21656.90558,-1310249.618
2.175223909,-131.0250036,-0.10239,-9999,-10.239,,,,,21752.23909,-1310250.036
2.184761147,-131.0250461,-0.10126,-9999,-10.126,,,,,21847.61147,-1310250.461
2.194302853,-131.0250896,-0.10091,-9999,-10.091,,,,,21943.02853,-1310250.896
2.203849212,-131.0251333,-0.10043,-9999,-10.043,,,,,22038.49212,-1310251.333
2.213400955,-131.0251745,-0.10043,-9999,-10.043,,,,,22134.00955,-1310251.745
2.222958496,-131.0252124,-0.10043,-9999,-10.043,,,,,22229.58496,-1310252.124
2.2325219,-131.0252465,-0.10091,-9999,-10.091,,,,,22325.219,-1310252.465
2.242090443,-131.0252773,-0.10091,-9999,-10.091,,,,,22420.90443,-1310252.773
2.251663277,-131.0253036,-0.10091,-9999,-10.091,,,,,22516.63277,-1310253.036
2.261241025,-131.0253267,-0.10091,-9999,-10.091,,,,,22612.41025,-1310253.267
2.270824168,-131.0253478,-0.10119,-9999,-10.119,,,,,22708.24168,-1310253.478
2.280412782,-131.0253643,-0.10042,-9999,-10.042,,,,,22804.12782,-1310253.643
2.290006518,-131.0253759,-0.10042,-9999,-10.042,,,,,22900.06518,-1310253.759
2.299604829,-131.0253864,-0.10042,-9999,-10.042,,,,,22996.04829,-1310253.864
2.30920624,-131.0254011,-0.10042,-9999,-10.042,,,,,23092.0624,-1310254.011
2.318810704,-131.0254198,-0.1012,-9999,-10.12,,,,,23188.10704,-1310254.198
2.328417365,-131.025441,-0.1012,-9999,-10.12,,,,,23284.17365,-1310254.41
2.338026026,-131.0254653,-0.1012,-9999,-10.12,,,,,23380.26026,-1310254.653
2.347635776,-131.0254946,-0.09973,-9999,-9.973,,,,,23476.35776,-1310254.946
2.357246585,-131.0255293,-0.1012,-9999,-10.12,,,,,23572.46585,-1310255.293
2.366858171,-131.025567,-0.10072,-9999,-10.072,,,,,23668.58171,-1310255.67
2.37647049,-131.0256036,-0.09976,-9999,-9.976,,,,,23764.7049,-1310256.036
2.386083806,-131.0256377,-0.09996,-9999,-9.996,,,,,23860.83806,-1310256.377
2.39569791,-131.0256668,-0.10057,-9999,-10.057,,,,,23956.9791,-1310256.668
2.405313009,-131.025689,-0.10204,-9999,-10.204,,,,,24053.13009,-1310256.89
2.414928959,-131.0257072,-0.10204,-9999,-10.204,,,,,24149.28959,-1310257.072
2.424545194,-131.0257253,-0.10101,-9999,-10.101,,,,,24245.45194,-1310257.253
2.434161862,-131.0257466,-0.102,-9999,-10.2,,,,,24341.61862,-1310257.466
2.443778503,-131.0257734,-0.102,-9999,-10.2,,,,,24437.78503,-1310257.734
2.453395692,-131.0258054,-0.102,-9999,-10.2,,,,,24533.95692,-1310258.054
2.463013227,-131.0258411,-0.102,-9999,-10.2,,,,,24630.13227,-1310258.411
2.472631376,-131.025877,-0.102,-9999,-10.2,,,,,24726.31376,-1310258.77
2.482250831,-131.0259086,-0.102,-9999,-10.2,,,,,24822.50831,-1310259.086
2.491872959,-131.0259306,-0.102,-9999,-10.2,,,,,24918.72959,-1310259.306
2.501498744,-131.0259438,-0.102,-9999,-10.2,,,,,25014.98744,-1310259.438
2.511128285,-131.0259476,-0.102,-9999,-10.2,,,,,25111.28285,-1310259.476
2.520762997,-131.0259409,-0.102,-9999,-10.2,,,,,25207.62997,-1310259.409
2.530403285,-131.0259331,-0.102,-9999,-10.2,,,,,25304.03285,-1310259.331
2.540049127,-131.0259318,-0.102,-9999,-10.2,,,,,25400.49127,-1310259.318
2.54970143,-131.0259349,-0.102,-9999,-10.2,,,,,25497.0143,-1310259.349
2.559360396,-131.0259391,-0.102,-9999,-10.2,,,,,25593.60396,-1310259.391
2.569026425,-131.0259425,-0.102,-9999,-10.2,,,,,25690.26425,-1310259.425
2.578698707,-131.0259488,-0.09231,-9999,-9.231,,,,,25786.98707,-1310259.488
2.58837602,-131.0259614,-0.09231,-9999,-9.231,,,,,25883.7602,-1310259.614
2.598057924,-131.0259773,-0.09231,-9999,-9.231,,,,,25980.57924,-1310259.773
2.607744702,-131.0259907,-0.09231,-9999,-9.231,,,,,26077.44702,-1310259.907
2.617436852,-131.0259927,-0.09231,-9999,-9.231,,,,,26174.36852,-1310259.927
2.627133081,-131.0259955,-0.09231,-9999,-9.231,,,,,26271.33081,-1310259.955
2.636832421,-131.0260071,-0.09231,-9999,-9.231,,,,,26368.32421,-1310260.071
2.646536115,-131.0260158,-0.09231,-9999,-9.231,,,,,26465.36115,-1310260.158
2.656244437,-131.0260225,-0.09231,-9999,-9.231,,,,,26562.44437,-1310260.225
2.665956685,-131.0260314,-0.09231,-9999,-9.231,,,,,26659.56685,-1310260.314
2.675672443,-131.0260457,-0.09231,-9999,-9.231,,,,,26756.72443,-1310260.457
2.685391988,-131.0260654,-0.09231,-9999,-9.231,,,,,26853.91988,-1310260.654
2.69511434,-131.0260866,-0.09231,-9999,-9.231,,,,,26951.1434,-1310260.866
2.704839731,-131.0261049,-0.09231,-9999,-9.231,,,,,27048.39731,-1310261.049
2.714566757,-131.0261234,-0.09231,-9999,-9.231,,,,,27145.66757,-1310261.234
2.72429442,-131.0261458,-0.09231,-9999,-9.231,,,,,27242.9442,-1310261.458
2.734022461,-131.026172,-0.09531,-9999,-9.531,,,,,27340.22461,-1310261.72
2.743750624,-131.0261989,-0.09609,-9999,-9.609,,,,,27437.50624,-1310261.989
2.753478242,-131.0262239,-0.09609,-9999,-9.609,,,,,27534.78242,-1310262.239
2.763205473,-131.0262462,-0.09609,-9999,-9.609,,,,,27632.05473,-1310262.462
2.77293262,-131.0262673,-0.09347,-9999,-9.347,,,,,27729.3262,-1310262.673
2.782660029,-131.0262871,-0.09357,-9999,-9.357,,,,,27826.60029,-1310262.871
2.792388225,-131.0263032,-0.09482,-9999,-9.482,,,,,27923.88225,-1310263.032
2.802117785,-131.0263149,-0.09595,-9999,-9.595,,,,,28021.17785,-1310263.149
2.811849592,-131.0263235,-0.09425,-9999,-9.425,,,,,28118.49592,-1310263.235
2.821582835,-131.0263325,-0.0953,-9999,-9.53,,,,,28215.82835,-1310263.325
2.83131869,-131.0263421,-0.09549,-9999,-9.549,,,,,28313.1869,-1310263.421
2.841057819,-131.0263502,-0.09549,-9999,-9.549,,,,,28410.57819,-1310263.502
2.850801291,-131.0263541,-0.09506,-9999,-9.506,,,,,28508.01291,-1310263.541
2.860548298,-131.0263585,-0.09506,-9999,-9.506,,,,,28605.48298,-1310263.585
2.870299424,-131.0263694,-0.0936,-9999,-9.36,,,,,28702.99424,-1310263.694
2.880054625,-131.0263853,-0.09371,-9999,-9.371,,,,,28800.54625,-1310263.853
2.889813994,-131.0263962,-0.09166,-9999,-9.166,,,,,28898.13994,-1310263.962
2.899577948,-131.0263984,-0.09356,-9999,-9.356,,,,,28995.77948,-1310263.984
2.90934643,-131.0264005,-0.09257,-9999,-9.257,,,,,29093.4643,-1310264.005
2.919119046,-131.0264019,-0.09299,-9999,-9.299,,,,,29191.19046,-1310264.019
2.928896632,-131.0264025,-0.09488,-9999,-9.488,,,,,29288.96632,-1310264.025
2.938679394,-131.0264032,-0.09224,-9999,-9.224,,,,,29386.79394,-1310264.032
2.94846771,-131.0263978,-0.0932,-9999,-9.32,,,,,29484.6771,-1310263.978
2.958261753,-131.0263882,-0.0915,-9999,-9.15,,,,,29582.61753,-1310263.882
2.968060484,-131.0263822,-0.09246,-9999,-9.246,,,,,29680.60484,-1310263.822
2.97786324,-131.026389,-0.09239,-9999,-9.239,,,,,29778.6324,-1310263.89
2.98767045,-131.0264025,-0.09239,-9999,-9.239,,,,,29876.7045,-1310264.025
2.997482511,-131.0264151,-0.0932,-9999,-9.32,,,,,29974.82511,-1310264.151
3.007299606,-131.0264262,-0.0932,-9999,-9.32,,,,,30072.99606,-1310264.262
3.017120452,-131.0264398,-0.095,-9999,-9.5,,,,,30171.20452,-1310264.398
3.026944205,-131.0264616,-0.0938,-9999,-9.38,,,,,30269.44205,-1310264.616
3.03677136,-131.0264916,-0.09281,-9999,-9.281,,,,,30367.7136,-1310264.916
3.04660125,-131.0265257,-0.09281,-9999,-9.281,,,,,30466.0125,-1310265.257
3.056433816,-131.0265575,-0.09223,-9999,-9.223,,,,,30564.33816,-1310265.575
3.066268517,-131.0265876,-0.09255,-9999,-9.255,,,,,30662.68517,-1310265.876
3.076106173,-131.0266158,-0.09058,-9999,-9.058,,,,,30761.06173,-1310266.158
3.085947137,-131.0266417,-0.0919,-9999,-9.19,,,,,30859.47137,-1310266.417
3.095791571,-131.0266628,-0.09415,-9999,-9.415,,,,,30957.91571,-1310266.628
3.105640112,-131.0266783,-0.09223,-9999,-9.223,,,,,31056.40112,-1310266.783
3.11549198,-131.0266902,-0.09223,-9999,-9.223,,,,,31154.9198,-1310266.902
3.125347478,-131.026694,-0.09223,-9999,-9.223,,,,,31253.47478,-1310266.94
3.13520619,-131.0266921,-0.09223,-9999,-9.223,,,,,31352.0619,-1310266.921
3.145067716,-131.0266899,-0.09223,-9999,-9.223,,,,,31450.67716,-1310266.899
3.154931827,-131.0266875,-0.09223,-9999,-9.223,,,,,31549.31827,-1310266.875
3.164797965,-131.026685,-0.08903,-9999,-8.903,,,,,31647.97965,-1310266.85
3.174665815,-131.0266861,-0.08903,-9999,-8.903,,,,,31746.65815,-1310266.861
3.184534827,-131.026692,-0.08903,-9999,-8.903,,,,,31845.34827,-1310266.92
3.194404453,-131.0267013,-0.08903,-9999,-8.903,,,,,31944.04453,-1310267.013
3.204275692,-131.0267129,-0.08903,-9999,-8.903,,,,,32042.75692,-1310267.129
3.214148677,-131.0267253,-0.08741,-9999,-8.741,,,,,32141.48677,-1310267.253
3.224023796,-131.0267376,-0.08704,-9999,-8.704,,,,,32240.23796,-1310267.376
3.233900923,-131.026744,-0.08717,-9999,-8.717,,,,,32339.00923,-1310267.44
3.243780544,-131.0267428,-0.0905,-9999,-9.05,,,,,32437.80544,-1310267.428
3.253662356,-131.0267397,-0.0928,-9999,-9.28,,,,,32536.62356,-1310267.397
3.263546503,-131.0267407,-0.0948,-9999,-9.48,,,,,32635.46503,-1310267.407
3.273433166,-131.026747,-0.09534,-9999,-9.534,,,,,32734.33166,-1310267.47
3.283322586,-131.0267581,-0.09534,-9999,-9.534,,,,,32833.22586,-1310267.581
3.293214499,-131.0267716,-0.09534,-9999,-9.534,,,,,32932.14499,-1310267.716
3.303108839,-131.0267852,-0.09365,-9999,-9.365,,,,,33031.08839,-1310267.852
3.313005608,-131.0267981,-0.09365,-9999,-9.365,,,,,33130.05608,-1310267.981
3.322905462,-131.0268103,-0.09415,-9999,-9.415,,,,,33229.05462,-1310268.103
3.332808387,-131.0268226,-0.09291,-9999,-9.291,,,,,33328.08387,-1310268.226
3.342713977,-131.0268376,-0.09291,-9999,-9.291,,,,,33427.13977,-1310268.376
3.352621817,-131.0268624,-0.09291,-9999,-9.291,,,,,33526.21817,-1310268.624
3.362532365,-131.0268938,-0.09702,-9999,-9.702,,,,,33625.32365,-1310268.938
3.372445636,-131.026928,-0.09702,-9999,-9.702,,,,,33724.45636,-1310269.28
3.38236106,-131.0269596,-0.09729,-9999,-9.729,,,,,33823.6106,-1310269.596
3.392278797,-131.0269866,-0.09691,-9999,-9.691,,,,,33922.78797,-1310269.866
3.402198908,-131.0270097,-0.09627,-9999,-9.627,,,,,34021.98908,-1310270.097
3.412121779,-131.0270284,-0.09627,-9999,-9.627,,,,,34121.21779,-1310270.284
3.422047744,-131.0270415,-0.09627,-9999,-9.627,,,,,34220.47744,-1310270.415
3.431977252,-131.0270516,-0.09393,-9999,-9.393,,,,,34319.77252,-1310270.516
3.441909938,-131.0270635,-0.09393,-9999,-9.393,,,,,34419.09938,-1310270.635
3.451845293,-131.0270789,-0.09393,-9999,-9.393,,,,,34518.45293,-1310270.789
3.46178337,-131.0270967,-0.09249,-9999,-9.249,,,,,34617.8337,-1310270.967
3.471724681,-131.0271149,-0.09249,-9999,-9.249,,,,,34717.24681,-1310271.149
3.481668781,-131.0271331,-0.08823,-9999,-8.823,,,,,34816.68781,-1310271.331
3.49161556,-131.0271515,-0.08848,-9999,-8.848,,,,,34916.1556,-1310271.515
3.501564706,-131.0271706,-0.08819,-9999,-8.819,,,,,35015.64706,-1310271.706
3.511516415,-131.0271862,-0.08941,-9999,-8.941,,,,,35115.16415,-1310271.862
3.521471268,-131.0271958,-0.09024,-9999,-9.024,,,,,35214.71268,-1310271.958
3.531429226,-131.0272008,-0.08796,-9999,-8.796,,,,,35314.29226,-1310272.008
3.541390263,-131.0272031,-0.08942,-9999,-8.942,,,,,35413.90263,-1310272.031
3.55135429,-131.0272033,-0.08946,-9999,-8.946,,,,,35513.5429,-1310272.033
3.561321487,-131.0272013,-0.09011,-9999,-9.011,,,,,35613.21487,-1310272.013
3.571291501,-131.0271998,-0.08995,-9999,-8.995,,,,,35712.91501,-1310271.998
3.58126397,-131.0272009,-0.08919,-9999,-8.919,,,,,35812.6397,-1310272.009
3.591238476,-131.0272063,-0.0897,-9999,-8.97,,,,,35912.38476,-1310272.063
3.601215112,-131.0272155,-0.09069,-9999,-9.069,,,,,36012.15112,-1310272.155
3.61119416,-131.0272273,-0.08934,-9999,-8.934,,,,,36111.9416,-1310272.273
3.621175011,-131.0272427,-0.08852,-9999,-8.852,,,,,36211.75011,-1310272.427
3.631157065,-131.0272635,-0.08803,-9999,-8.803,,,,,36311.57065,-1310272.635
3.641139881,-131.0272878,-0.08803,-9999,-8.803,,,,,36411.39881,-1310272.878
3.651124385,-131.0273114,-0.09559,-9999,-9.559,,,,,36511.24385,-1310273.114
3.661111754,-131.0273274,-0.09559,-9999,-9.559,,,,,36611.11754,-1310273.274
3.671101854,-131.0273329,-0.09526,-9999,-9.526,,,,,36711.01854,-1310273.329
3.681095061,-131.0273291,-0.09518,-9999,-9.518,,,,,36810.95061,-1310273.291
3.691091508,-131.0273209,-0.09518,-9999,-9.518,,,,,36910.91508,-1310273.209
3.701090982,-131.0273136,-0.09518,-9999,-9.518,,,,,37010.90982,-1310273.136
3.711094044,-131.0273068,-0.09518,-9999,-9.518,,,,,37110.94044,-1310273.068
3.721100682,-131.0272994,-0.09421,-9999,-9.421,,,,,37211.00682,-1310272.994
3.731110318,-131.0272927,-0.09289,-9999,-9.289,,,,,37311.10318,-1310272.927
3.741122511,-131.0272848,-0.09047,-9999,-9.047,,,,,37411.22511,-1310272.848
3.751137209,-131.0272723,-0.08801,-9999,-8.801,,,,,37511.37209,-1310272.723
3.76115402,-131.0272567,-0.0895,-9999,-8.95,,,,,37611.5402,-1310272.567
3.771172339,-131.0272413,-0.08808,-9999,-8.808,,,,,37711.72339,-1310272.413
3.781191499,-131.0272269,-0.09038,-9999,-9.038,,,,,37811.91499,-1310272.269
3.79121183,-131.0272155,-0.09027,-9999,-9.027,,,,,37912.1183,-1310272.155
3.80123321,-131.0272072,-0.09333,-9999,-9.333,,,,,38012.3321,-1310272.072
3.811256108,-131.0272019,-0.09421,-9999,-9.421,,,,,38112.56108,-1310272.019
3.821280402,-131.027198,-0.09173,-9999,-9.173,,,,,38212.80402,-1310271.98
3.831306256,-131.0271949,-0.09113,-9999,-9.113,,,,,38313.06256,-1310271.949
3.841333766,-131.0271917,-0.08992,-9999,-8.992,,,,,38413.33766,-1310271.917
3.851362948,-131.0271906,-0.08886,-9999,-8.886,,,,,38513.62948,-1310271.906
3.861394125,-131.0271903,-0.0862,-9999,-8.62,,,,,38613.94125,-1310271.903
3.871426858,-131.0271911,-0.087,-9999,-8.7,,,,,38714.26858,-1310271.911
3.88146083,-131.0271948,-0.08703,-9999,-8.703,,,,,38814.6083,-1310271.948
3.891496501,-131.0271981,-0.08703,-9999,-8.703,,,,,38914.96501,-1310271.981
3.901534325,-131.0271944,-0.09242,-9999,-9.242,,,,,39015.34325,-1310271.944
3.91157452,-131.0271857,-0.09334,-9999,-9.334,,,,,39115.7452,-1310271.857
3.921615795,-131.0271802,-0.09334,-9999,-9.334,,,,,39216.15795,-1310271.802
3.93165773,-131.0271823,-0.09431,-9999,-9.431,,,,,39316.5773,-1310271.823
3.941700558,-131.0271893,-0.09406,-9999,-9.406,,,,,39417.00558,-1310271.893
3.951743715,-131.0271943,-0.09347,-9999,-9.347,,,,,39517.43715,-1310271.943
3.96178652,-131.0271937,-0.09207,-9999,-9.207,,,,,39617.8652,-1310271.937
3.971828098,-131.0271908,-0.09215,-9999,-9.215,,,,,39718.28098,-1310271.908
3.981868063,-131.0271915,-0.09339,-9999,-9.339,,,,,39818.68063,-1310271.915
3.991907263,-131.0271947,-0.09339,-9999,-9.339,,,,,39919.07263,-1310271.947
4.001946128,-131.0271944,-0.09332,-9999,-9.332,,,,,40019.46128,-1310271.944
4.01198519,-131.0271829,-0.09194,-9999,-9.194,,,,,40119.8519,-1310271.829
4.022024049,-131.0271632,-0.08973,-9999,-8.973,,,,,40220.24049,-1310271.632
4.032061416,-131.0271438,-0.09104,-9999,-9.104,,,,,40320.61416,-1310271.438
4.042097111,-131.0271289,-0.09272,-9999,-9.272,,,,,40420.97111,-1310271.289
4.052131891,-131.0271163,-0.09272,-9999,-9.272,,,,,40521.31891,-1310271.163
4.062167354,-131.0270995,-0.09272,-9999,-9.272,,,,,40621.67354,-1310270.995
4.072203348,-131.0270771,-0.09294,-9999,-9.294,,,,,40722.03348,-1310270.771
4.08223952,-131.0270559,-0.09361,-9999,-9.361,,,,,40822.3952,-1310270.559
4.092275814,-131.0270416,-0.09227,-9999,-9.227,,,,,40922.75814,-1310270.416
4.10231251,-131.0270339,-0.09174,-9999,-9.174,,,,,41023.1251,-1310270.339
4.112349949,-131.0270302,-0.09139,-9999,-9.139,,,,,41123.49949,-1310270.302
4.122388223,-131.0270263,-0.0921,-9999,-9.21,,,,,41223.88223,-1310270.263
4.13242696,-131.0270202,-0.09126,-9999,-9.126,,,,,41324.2696,-1310270.202
4.142466322,-131.027011,-0.09239,-9999,-9.239,,,,,41424.66322,-1310270.11
4.152506266,-131.0269975,-0.09199,-9999,-9.199,,,,,41525.06266,-1310269.975
4.162547326,-131.026982,-0.09528,-9999,-9.528,,,,,41625.47326,-1310269.82
4.172588946,-131.0269649,-0.09471,-9999,-9.471,,,,,41725.88946,-1310269.649
4.182631187,-131.0269475,-0.09644,-9999,-9.644,,,,,41826.31187,-1310269.475
4.192674136,-131.0269316,-0.09453,-9999,-9.453,,,,,41926.74136,-1310269.316
4.202717723,-131.0269186,-0.09318,-9999,-9.318,,,,,42027.17723,-1310269.186
4.212762409,-131.0269083,-0.0906,-9999,-9.06,,,,,42127.62409,-1310269.083
4.222808559,-131.0268956,-0.08895,-9999,-8.895,,,,,42228.08559,-1310268.956
4.232856192,-131.0268821,-0.09018,-9999,-9.018,,,,,42328.56192,-1310268.821
4.242905249,-131.0268687,-0.09065,-9999,-9.065,,,,,42429.05249,-1310268.687
4.252955629,-131.0268577,-0.09294,-9999,-9.294,,,,,42529.55629,-1310268.577
4.263007559,-131.0268492,-0.09425,-9999,-9.425,,,,,42630.07559,-1310268.492
4.273061005,-131.0268437,-0.09373,-9999,-9.373,,,,,42730.61005,-1310268.437
4.283115585,-131.0268424,-0.09366,-9999,-9.366,,,,,42831.15585,-1310268.424
4.293171844,-131.0268451,-0.09314,-9999,-9.314,,,,,42931.71844,-1310268.451
4.30322887,-131.0268514,-0.09262,-9999,-9.262,,,,,43032.2887,-1310268.514
4.313286939,-131.0268565,-0.09224,-9999,-9.224,,,,,43132.86939,-1310268.565
4.323346461,-131.0268576,-0.09344,-9999,-9.344,,,,,43233.46461,-1310268.576
4.333407787,-131.0268527,-0.09428,-9999,-9.428,,,,,43334.07787,-1310268.527
