X_Scale,Y_Scale,H_Ell_Scale,NS,CMI_na,Weird_Depth_na,CMI_Depth,CMI_FileNum,CMI_SurfElev,CMI_Thickness,DICE_FileNum,DICE_IceBase,DICE_SurfElev,DICE_Thickness,H_Ell,SIR_IceBase,SIR_SurfElev_clean,SIR_Thickness,SurfHell_Edit_lidar_edit,The_Weird,Weird_Depth,Weird_FileNum,Weird_SurfElev,X_EPSG_3031,Y_EPSG_3031,
18.73896776,-131.0203988,7.32121,11,-0.870676501,-0.06546,-87.06765011,186,-12.33172129,84.0748738,9,-300.8085727,-2.992776307,297.8157964,731.619,,-300.4632545,-12.33172129,297.4704782,-6.546,,,,,187389.6776,-1310203.988
18.74836052,-131.0203873,7.32156,11,-0.859106612,-0.06492,-85.91066118,186,-12.52228023,81.91603782,9,-301.3994484,-3.99462336,297.4048251,731.618,,-300.8234869,-12.42700076,296.8288635,-6.492,,,,,187483.6052,-1310203.873
18.75775208,-131.0203759,7.32178,11,-0.833549392,-0.06723,-83.35493921,186,-12.71283918,79.42241088,9,-301.3200445,-3.932528331,297.3875162,731.673,,-300.2020714,-12.71283918,296.2695431,-6.723,,,,,187577.5208,-1310203.759
18.76714294,-131.0203646,7.3218,11,-0.813581297,-0.06682,-81.3581297,186,-12.61755971,77.51248886,9,-300.7066652,-3.845640842,296.8610244,731.761,,-299.5751972,-12.61755971,295.7295564,-6.682,,,,,187671.4294,-1310203.646
18.77653369,-131.0203516,7.32129,11,-0.817651446,-0.06793,-81.76514465,186,-12.71283918,77.96619479,9,-300.3631045,-3.798949858,296.5641547,731.811,,-298.6268794,-12.71283918,294.8279296,-6.793,,,,,187765.3369,-1310203.516
18.78592474,-131.0203367,7.32061,11,-0.840957851,-0.06793,-84.09578506,186,-12.71283918,80.31078403,9,-299.7723839,-3.785001028,295.9873828,731.826,,-297.6529178,-12.71283918,293.8679168,-6.793,,,,,187859.2474,-1310203.367
18.79531538,-131.0203208,7.31987,11,-0.830089997,-0.06608,-83.00899966,187,-12.80811866,79.23667931,9,-299.2332112,-3.772320355,295.4608909,731.839,,-296.6662073,-12.80811866,292.8938869,-6.608,,,,,187953.1538,-1310203.208
18.80470517,-131.0203063,7.3186,11,-0.836197312,-0.06608,-83.61973125,187,-12.61755971,79.87962474,9,-299.4052728,-3.740106513,295.6651663,731.872,,-296.2202316,-12.61755971,292.4801251,-6.608,,,,,188047.0517,-1310203.063
18.81409412,-131.0202955,7.31717,11,-0.843544757,-0.06445,-84.35447573,187,-12.42700076,80.68296106,9,-298.5583708,-3.67151467,294.8868561,731.942,,-296.9334463,-12.33172129,293.2619316,-6.445,,,,,188140.9412,-1310202.955
18.82348261,-131.0202903,7.31612,11,-0.852821407,-0.06518,-85.28214075,187,-12.04588286,81.69339358,9,-297.7648817,-3.588747171,294.1761345,732.027,,-297.8920255,-12.04588286,294.3032784,-6.518,,,,,188234.8261,-1310202.903
18.83287097,-131.0202915,7.31468,11,-0.863043391,-0.06345,-86.30433906,187,-12.04588286,82.82422607,9,-297.4089222,-3.480112989,293.9288092,732.139,,-298.5303549,-12.33172129,295.0502419,-6.345,,,,,188328.7097,-1310202.915
18.84225945,-131.0202985,7.31328,11,-0.879095838,-0.06462,-87.9095838,187,-11.76004444,84.55369549,9,-298.0954769,-3.355888315,294.7395885,732.265,,-299.038287,-11.76004444,295.6823986,-6.462,,,,,188422.5945,-1310202.985
18.8516484,-131.0203115,7.31227,11,-0.886342853,-0.0661,-88.63428532,187,-11.56948549,86.42561557,9,-298.4003278,-2.208669757,296.1916581,732.394,,-297.8952505,-12.14116234,295.6865807,-6.61,,,,,188516.484,-1310203.115
18.8610378,-131.0203279,7.31106,11,-0.898777304,-0.06564,-89.8777304,187,-11.47420602,87.76762145,9,-297.851001,-2.110108948,295.7408921,732.498,,-297.9327713,-11.47420602,295.8226624,-6.564,,,,,188610.378,-1310203.279
18.87042745,-131.0203442,7.3098,11,-0.88015932,-0.06673,-88.01593202,187,-11.47420602,85.94221821,9,-297.9459291,-2.073713807,295.8722153,732.538,,-297.9555273,-11.47420602,295.8818135,-6.673,,,,,188704.2745,-1310203.442
18.87981783,-131.0203568,7.30874,11,-0.867659587,-0.06692,-86.76595873,187,-11.28364707,83.67703752,9,-298.9616248,-3.08892121,295.8727036,732.523,,-299.2359573,-11.37892655,296.1470361,-6.692,,,,,188798.1783,-1310203.568
18.88920844,-131.0203635,7.30732,11,-0.836281926,-0.06966,-83.62819261,187,-11.1883676,81.50709245,9,-298.405308,-2.121100159,296.2842079,732.491,,-298.7032458,-11.09308813,296.5821456,-6.966,,,,,188892.0844,-1310203.635
18.89859963,-131.0203636,7.30607,11,-0.823831023,-0.07153,-82.38310226,187,-11.09308813,80.18472425,9,-299.3221839,-2.198378015,297.1238059,732.411,,-299.1757115,-11.09308813,296.9773335,-7.153,,,,,188985.9963,-1310203.636
18.90799119,-131.0203593,7.30503,11,-0.811554442,-0.07301,-81.15544423,187,-11.09308813,78.84300886,9,-299.7167754,-2.312435363,297.40434,732.296,,-299.6575381,-11.09308813,297.3451027,-7.301,,,,,189079.9119,-1310203.593
18.917382,-131.0203545,7.30436,11,-0.800766062,-0.07301,-80.07660616,187,-10.61669076,77.71889235,9,-300.0421029,-2.357713807,297.6843891,732.254,,-300.3372851,-10.61669076,297.9795713,-7.301,,,,,189173.82,-1310203.545
18.9267719,-131.0203509,7.30423,11,-0.79227153,-0.07033,-79.22715299,187,-10.61669076,76.88784753,9,-300.4523245,-2.339305465,298.113019,732.273,,-300.7918754,-10.61669076,298.4525699,-7.033,,,,,189267.719,-1310203.509
18.93616169,-131.0203488,7.30431,11,-0.779095784,-0.06851,-77.90957843,187,-10.04501391,76.56004917,9,-299.9328078,-1.349529259,298.5832785,732.264,,-300.3564918,-10.04501391,299.0069626,-6.851,,,,,189361.6169,-1310203.488
18.9455513,-131.0203497,7.30454,11,-0.774910165,-0.06654,-77.49101647,187,-9.854454965,76.11772504,9,-300.4544928,-1.373291427,299.0812014,732.241,,-300.8801746,-10.04501391,299.5068832,-6.654,,,,,189455.513,-1310203.497
18.95494022,-131.0203538,7.30521,11,-0.772599948,-0.06641,-77.25999478,187,-9.568616543,75.87231519,9,-300.4891184,-1.387679588,299.1014388,732.224,,-301.4150382,-9.568616543,300.0273586,-6.641,,,,,189549.4022,-1310203.538
18.96432828,-131.0203611,7.30625,11,-0.767722346,-0.06828,-76.77223463,187,-9.473337069,76.40502194,9,-300.0118715,-0.367212687,299.6446588,732.244,,-300.8637759,-9.473337069,300.4965633,-6.828,,,,,189643.2828,-1310203.611
18.97371615,-131.0203684,7.30755,11,-0.77409515,-0.06842,-77.40951501,187,-9.378057596,77.09269182,9,-300.2840399,-0.316823183,299.9672167,732.296,,-301.2614457,-9.378057596,300.9446225,-6.842,,,,,189737.1615,-1310203.684
18.98310503,-131.0203727,7.30921,11,-0.780773416,-0.06661,-78.07734165,187,-9.473337069,77.80340362,9,-300.886827,-0.273938026,300.6128889,732.339,,-301.6018358,-9.473337069,301.3278978,-6.661,,,,,189831.0503,-1310203.727
18.9924957,-131.0203721,7.31118,11,-0.787853944,-0.06466,-78.78539441,187,-9.282778122,78.4970072,9,-301.0532738,-0.288387209,300.7648866,732.323,,-301.9579547,-9.282778122,301.6695675,-6.466,,,,,189924.957,-1310203.721
19.00188853,-131.0203679,7.31321,11,-0.793184332,-0.06451,-79.31843322,187,-9.473337069,78.95236264,9,-301.1309604,-0.366070583,300.7648898,732.243,,-301.708568,-9.378057596,301.3424974,-6.451,,,,,190018.8853,-1310203.679
19.01128292,-131.0203613,7.31534,11,-0.797867208,-0.06343,-79.78672075,187,-9.854454965,79.31394817,9,-301.2371772,-0.472772582,300.7644046,732.132,,-301.2898937,-9.759175491,300.8171211,-6.343,,,,,190112.8292,-1310203.613
19.02067934,-131.0203544,7.31746,11,-0.803235073,-0.06287,-80.32350729,187,-10.14029339,79.67253184,9,-300.9456025,-0.65097545,300.2946271,731.945,,-300.9211676,-10.14029339,300.2701921,-6.287,,,,,190206.7934,-1310203.544
19.03007792,-131.0203488,7.3199,11,-0.820052718,-0.06243,-82.00527184,187,-10.71197023,80.04619614,9,-301.3241738,-1.959075703,299.3650981,731.674,,-301.4365945,-10.71197023,299.4775188,-6.243,,,,,190300.7792,-1310203.488
19.03947809,-131.0203453,7.32252,11,-0.834713724,-0.06231,-83.4713724,187,-10.99780865,81.25236556,9,-301.0231388,-2.219006838,298.8041319,731.408,,-300.6610501,-10.99780865,298.4420433,-6.231,,,,,190394.7809,-1310203.453
19.04887984,-131.020343,7.32507,11,-0.851068291,-0.06191,-85.10682909,187,-11.56948549,82.63323426,9,-300.5698825,-2.473594834,298.0962876,731.149,,-299.6885331,-11.66476497,297.2149382,-6.191,,,,,190488.7984,-1310203.43
19.05828247,-131.0203439,7.32699,11,-0.871015936,-0.06264,-87.10159362,187,-11.95060339,84.39899379,9,-299.9746434,-2.70259983,297.2720436,730.914,,-298.7650428,-11.95060339,296.0624429,-6.264,,,,,190582.8247,-1310203.439
19.06768532,-131.0203492,7.32857,11,-0.897886899,-0.06056,-89.78868995,187,-12.04588286,86.94125298,9,-299.1320788,-2.847436972,296.2846418,730.765,,-296.7410208,-12.04588286,293.8935838,-6.056,,,,,190676.8532,-1310203.492
19.07708861,-131.0203551,7.33036,11,-0.932832057,-0.06098,-93.28320575,187,-12.14116234,89.35466607,9,-299.6535782,-3.928539684,295.7250385,730.682,,-299.3337273,-12.14116234,295.4051876,-6.098,,,,,190770.8861,-1310203.551
19.086493,-131.0203584,7.33214,11,-0.94662377,-0.06077,-94.66237698,187,-12.33172129,91.66450753,9,-299.133391,-2.997869451,296.1355215,730.612,,-298.1583743,-12.33172129,295.1605048,-6.077,,,,,190864.93,-1310203.584
19.09589835,-131.0203569,7.33379,11,-0.932860852,-0.05969,-93.28608518,187,-12.14116234,90.22729756,9,-299.3429411,-3.058787622,296.2841535,730.551,,-298.4713396,-12.23644181,295.412552,-5.969,,,,,190958.9835,-1310203.569
19.10530424,-131.020351,7.33486,11,-0.893399774,-0.06162,-89.33997735,187,-12.23644181,86.28541813,9,-299.338716,-3.054559225,296.2841567,730.562,,-298.7698771,-12.14116234,295.7153179,-6.162,,,,,191053.0424,-1310203.51
19.11470958,-131.0203444,7.33548,11,-0.850657741,-0.06143,-85.06577411,187,-12.14116234,82.08610958,9,-299.2643063,-2.979664532,296.2846418,730.639,,-299.0189447,-12.23644181,296.0392802,-6.143,,,,,191147.0958,-1310203.444
19.12411443,-131.0203393,7.33522,11,-0.80922101,-0.06185,-80.92210102,187,-11.95060339,78.04379964,9,-299.6637945,-2.878301376,296.7854932,730.728,,-299.5626163,-11.95060339,296.6843149,-6.185,,,,,191241.1443,-1310203.393
19.13351903,-131.0203358,7.3346,11,-0.790015275,-0.06325,-79.00152755,187,-11.85532392,76.19925198,9,-299.9266175,-2.802275568,297.1243419,730.807,,-300.1815376,-11.95060339,297.379262,-6.325,,,,,191335.1903,-1310203.358
19.14292329,-131.0203339,7.33427,11,-0.785628209,-0.06428,-78.56282089,187,-11.66476497,75.80888749,9,-300.4416849,-2.753933398,297.6877515,730.857,,-300.9017704,-11.66476497,298.147837,-6.428,,,,,191429.2329,-1310203.339
19.15232707,-131.0203333,7.33369,11,-0.780985897,-0.06502,-78.09858972,187,-11.66476497,75.389786,9,-301.1744793,-2.708803726,298.4656756,730.903,,-301.4847049,-11.66476497,298.7759011,-6.502,,,,,191523.2707,-1310203.333
19.16173005,-131.0203333,7.33304,11,-0.775955276,-0.066,-77.59552762,187,-11.95060339,74.95635409,9,-301.3123352,-2.639173535,298.6731616,730.973,,-301.8887341,-11.76004444,299.2495606,-6.6,,,,,191617.3005,-1310203.333
19.17113259,-131.0203323,7.33257,11,-0.780625232,-0.0678,-78.06252323,187,-11.47420602,75.51302783,9,-301.7822605,-2.549495393,299.2327651,731.064,,-302.2991083,-11.56948549,299.7496129,-6.78,,,,,191711.3259,-1310203.323
19.18053518,-131.0203258,7.33198,11,-0.822733887,-0.06856,-82.27338869,187,-11.37892655,79.77822845,9,-302.1393785,-2.49516024,299.6442183,731.118,,-302.2179508,-11.47420602,299.7227906,-6.856,,,,,191805.3518,-1310203.258
19.18993878,-131.0203123,7.33111,11,-0.875727434,-0.06696,-87.57274342,187,-11.28364707,85.08031384,9,-301.9885009,-2.492429588,299.4960713,731.12,,-301.6627068,-11.1883676,299.1702772,-6.696,,,,,191899.3878,-1310203.123
19.19934325,-131.0202946,7.33032,11,-0.896830127,-0.06823,-89.68301267,187,-11.28364707,87.19872675,9,-301.5659723,-2.484285914,299.0816864,731.129,,-300.9403533,-11.28364707,298.4560674,-6.823,,,,,191993.4325,-1310202.946
19.20874851,-131.0202755,7.32994,11,-0.891868981,-0.06628,-89.18689808,187,-11.28364707,86.71453783,9,-301.0102938,-2.472360242,298.5379336,731.138,,-300.2059985,-11.47420602,297.7336382,-6.628,,,,,192087.4851,-1310202.755
19.21815506,-131.0202589,7.32975,11,-0.886171333,-0.0665,-88.61713333,187,-11.28364707,86.17720293,9,-300.4631651,-2.439930395,298.0232348,731.17,,-299.7345176,-11.37892655,297.2945872,-6.65,,,,,192181.5506,-1310202.589
19.2275632,-131.0202461,7.32981,11,-0.879932623,-0.06726,-87.99326228,187,-10.99780865,85.57320769,9,-300.3844897,-2.420054588,297.9644351,731.192,,-300.0680339,-10.99780865,297.6479793,-6.726,,,,,192275.632,-1310202.461
19.23697315,-131.0202367,7.33049,11,-0.863471479,-0.0655,-86.34714789,187,-11.09308813,83.94113648,9,-300.5190783,-2.406011414,298.1130669,731.206,,-300.3631373,-10.99780865,297.9571258,-6.55,,,,,192369.7315,-1310202.367
19.24638487,-131.0202302,7.33156,11,-0.843902988,-0.06395,-84.39029877,187,-10.90252918,82.0100322,9,-300.9043048,-2.380266568,298.5240382,731.232,,-300.8148073,-11.1883676,298.4345408,-6.395,,,,,192463.8487,-1310202.302
19.25579847,-131.0202246,7.33194,11,-0.827150703,-0.06288,-82.71507026,187,-10.8072497,80.37520634,9,-300.8643872,-2.339863914,298.5245233,731.273,,-301.2626238,-10.8072497,298.9227599,-6.288,,,,,192557.9847,-1310202.246
19.265214,-131.0202189,7.33196,11,-0.82351855,-0.06301,-82.35185495,187,-10.61669076,80.03549904,9,-300.8577031,-2.316355914,298.5413471,731.296,,-301.6237147,-10.61669076,299.3073588,-6.301,,,,,192652.14,-1310202.189
19.2746314,-131.0202142,7.33225,11,-0.823250706,-0.06209,-82.32507065,187,-10.71197023,80.00507856,9,-301.3877864,-2.319992088,299.0677943,731.292,,-301.9069147,-10.71197023,299.5869226,-6.209,,,,,192746.314,-1310202.142
19.28405071,-131.0202089,7.33285,11,-0.822912726,-0.06199,-82.29127261,187,-10.71197023,79.95989767,9,-301.5646251,-2.331374937,299.2332502,731.28,,-302.1598786,-10.71197023,299.8285037,-6.199,,,,,192840.5071,-1310202.089
19.29347163,-131.0202044,7.33297,11,-0.818775678,-0.06223,-81.87756775,187,-10.8072497,79.52701316,9,-301.9948243,-2.350554588,299.6442697,731.26,,-302.5172694,-10.8072497,300.1667149,-6.223,,,,,192934.7163,-1310202.044
19.30289471,-131.0202013,7.33273,11,-0.806014865,-0.06204,-80.60148654,187,-10.90252918,78.2221731,9,-302.7322618,-2.379313439,300.3529484,731.234,,-302.9190151,-10.90252918,300.5397016,-6.204,,,,,193028.9471,-1310202.013
19.31232016,-131.0201981,7.33232,11,-0.793712853,-0.06136,-79.37128526,187,-10.90252918,76.99618452,9,-303.291066,-2.375100735,300.9159653,731.236,,-303.3904893,-10.8072497,301.0153885,-6.136,,,,,193123.2016,-1310201.981
19.32174798,-131.0201976,7.33172,11,-0.779655749,-0.0629,-77.96557488,187,-11.09308813,75.58998144,9,-303.6451886,-2.375593439,301.2695952,731.238,,-304.0285314,-11.1883676,301.652938,-6.29,,,,,193217.4798,-1310201.976
19.33117812,-131.0202029,7.33093,11,-0.767885554,-0.06384,-76.78855536,187,-11.28364707,74.36671272,9,-304.2515261,-2.421842639,301.8296834,731.192,,-304.5839331,-11.28364707,302.1620905,-6.384,,,,,193311.7812,-1310202.029
19.34061017,-131.0202158,7.32975,11,-0.770421156,-0.06103,-77.04211563,187,-11.47420602,74.55902664,9,-304.8694472,-2.483088988,302.3863582,731.13,,-305.0864943,-11.47420602,302.6034054,-6.103,,,,,193406.1017,-1310202.158
19.35004403,-131.0202339,7.32829,11,-0.785032191,-0.06159,-78.50321914,187,-11.47420602,75.95245267,9,-304.8507126,-2.550766465,302.2999462,731.061,,-305.503512,-11.47420602,302.9527455,-6.159,,,,,193500.4403,-1310202.339
19.35947934,-131.020252,7.3267,11,-0.806696339,-0.06141,-80.66963391,187,-11.95060339,77.06520322,9,-306.1399126,-3.604430685,302.5354819,731.006,,-306.4907858,-11.85532392,302.8863551,-6.141,,,,,193594.7934,-1310202.52
19.36891625,-131.0202677,7.32518,11,-0.8105365,-0.06066,-81.05364999,187,-12.04588286,78.42897822,9,-305.6126191,-2.624671762,302.9879473,730.987,,-305.5842292,-12.04588286,302.9595574,-6.066,,,,,193689.1625,-1310202.677
19.37835441,-131.02028,7.32368,11,-0.838772816,-0.06019,-83.87728164,187,-12.23644181,80.24456783,9,-306.0947024,-3.632713807,302.4619886,730.979,,-306.5681725,-12.23644181,302.9354586,-6.019,,,,,193783.5441,-1310202.8
19.38779364,-131.0202894,7.32249,11,-0.860811737,-0.06136,-86.08117365,187,-12.42700076,82.47055673,9,-306.0552966,-3.610616925,302.4446797,731.005,,-306.1898289,-12.42700076,302.579212,-6.136,,,,,193877.9364,-1310202.894
19.39723319,-131.0202972,7.32102,11,-0.882646501,-0.05967,-88.26465007,187,-12.52228023,84.73769232,9,-305.4707861,-3.526957753,301.9438283,731.078,,-305.7425354,-12.52228023,302.2155777,-5.967,,,,,193972.3319,-1310202.972
19.4066734,-131.0203037,7.31929,11,-0.867509647,-0.0589,-86.75096469,187,-12.52228023,83.34331166,9,-305.0126805,-3.40765303,301.6050275,731.197,,-305.2600312,-12.52228023,301.8523782,-5.89,,,,,194066.734,-1310203.037
19.41611464,-131.0203102,7.31763,11,-0.828750509,-0.05871,-82.87505092,187,-12.71283918,79.61643457,9,-304.5836424,-3.258616347,301.3250261,731.348,,-304.7286959,-12.71283918,301.4700796,-5.871,,,,,194161.1464,-1310203.102
19.42555647,-131.0203164,7.31586,11,-0.792043847,-0.05775,-79.20438468,187,-12.42700076,76.11962517,9,-304.2611059,-3.084759507,301.1763464,731.524,,-304.3512335,-12.42700076,301.266474,-5.775,,,,,194255.5647,-1310203.164
19.43499907,-131.0203214,7.3139,11,-0.795491158,-0.05841,-79.54911577,187,-12.23644181,75.64432637,9,-304.7255538,-3.904789399,300.8207644,731.707,,-304.9512153,-12.33172129,301.0464259,-5.841,,,,,194349.9907,-1310203.214
19.4444418,-131.0203287,7.3119,11,-0.800586611,-0.05591,-80.05866112,187,-12.14116234,76.30811938,9,-304.5708211,-3.750541738,300.8202794,731.863,,-304.4401566,-12.14116234,300.6896149,-5.591,,,,,194444.418,-1310203.287
19.45388464,-131.0203376,7.30986,11,-0.805128008,-0.05798,-80.51280081,187,-12.14116234,76.87418337,9,-304.4035074,-3.638617435,300.76489,731.976,,-304.1320566,-12.04588286,300.4934391,-5.798,,,,,194538.8464,-1310203.376
19.46332674,-131.0203456,7.30746,11,-0.808791298,-0.05555,-80.87912976,187,-12.14116234,77.35232398,9,-304.2916477,-3.526805774,300.764842,732.091,,-303.6620733,-12.42700076,300.1352676,-5.555,,,,,194633.2674,-1310203.456
19.47276831,-131.0203501,7.30537,11,-0.814061646,-0.05649,-81.40616463,187,-11.95060339,78.01718271,9,-303.8704124,-3.388981923,300.4814305,732.233,,-303.2488542,-11.85532392,299.8598723,-5.649,,,,,194727.6831,-1310203.501
19.48220919,-131.0203497,7.30392,11,-0.822658475,-0.05706,-82.26584746,187,-11.76004444,79.06137418,9,-302.8660037,-3.204473276,299.6615304,732.395,,-302.6321983,-11.76004444,299.4277251,-5.706,,,,,194822.0919,-1310203.497
19.49164981,-131.0203456,7.30326,11,-0.836797512,-0.05768,-83.67975116,187,-11.56948549,80.60244869,9,-302.5733259,-3.077302476,299.4960235,732.527,,-302.107336,-11.56948549,299.0300335,-5.768,,,,,194916.4981,-1310203.456
19.50108995,-131.0203404,7.30337,11,-0.852645084,-0.05786,-85.26450845,187,-11.28364707,82.31028368,9,-301.7592788,-2.954224768,298.805054,732.651,,-301.6068883,-11.28364707,298.6526635,-5.786,,,,,195010.8995,-1310203.404
19.51052943,-131.0203365,7.30372,11,-0.866551553,-0.05927,-86.65515527,187,-11.09308813,83.83492666,9,-301.2859967,-2.820228605,298.4657681,732.787,,-301.0974974,-11.09308813,298.2772688,-5.927,,,,,195105.2943,-1310203.365
19.51996806,-131.0203351,7.3038,11,-0.859544475,-0.05875,-85.95444752,187,-10.90252918,83.30725147,9,-300.6162687,-2.647196053,297.9690727,732.962,,-300.6401157,-10.8072497,297.9929196,-5.875,,,,,195199.6806,-1310203.351
19.52940672,-131.020336,7.30402,11,-0.822595351,-0.05667,-82.25953515,187,-10.42613181,80.77346437,10,-299.3255469,-1.486070781,297.8394761,733.126,,-299.3175541,-10.33085233,297.8314833,-5.667,,,,,195294.0672,-1310203.36
19.53884588,-131.0203391,7.30451,11,-0.837291788,-0.05954,-83.72917876,187,-10.33085233,78.25962236,10,-301.443225,-5.469556405,295.9736686,733.139,,-303.1128332,-10.33085233,297.6432768,-5.954,,,,,195388.4588,-1310203.391
19.54828474,-131.0203433,7.3052,11,-0.787718825,-0.05954,-78.77188251,187,-10.42613181,77.24071485,10,-298.9592373,-1.531167657,297.4280697,733.08,,-299.0439164,-10.42613181,297.5127488,-5.954,,,,,195482.8474,-1310203.433
19.55772231,-131.0203524,7.30612,11,-0.787851366,-0.05963,-78.78513658,187,-10.33085233,77.28608582,10,-298.387991,-1.499050756,296.8889403,733.117,,-298.9518451,-10.33085233,297.4527944,-5.963,,,,,195577.2231,-1310203.524
19.56715867,-131.0203679,7.30724,11,-0.787879737,-0.05869,-78.78797373,187,-10.14029339,77.3669613,10,-298.2933321,-1.421012428,296.8723197,733.196,,-298.8618848,-10.14029339,297.4408724,-5.869,,,,,195671.5867,-1310203.679
19.57659506,-131.0203846,7.30796,11,-0.787723778,-0.05969,-78.77237777,187,-10.14029339,77.39390411,10,-298.2507933,-1.378473657,296.8723197,733.234,,-298.7250187,-10.14029339,297.346545,-5.969,,,,,195765.9506,-1310203.846
19.58603284,-131.0203964,7.30882,11,-0.788061704,-0.06041,-78.80617035,187,-10.04501391,77.39170616,10,-298.2867837,-1.414464188,296.8723195,733.201,,-298.3336352,-10.04501391,296.919171,-6.041,,,,,195860.3284,-1310203.964
19.59547206,-131.0204002,7.30948,11,-0.787718071,-0.05944,-78.7718071,187,-10.33085233,77.26232837,10,-298.3233582,-1.509478736,296.8138794,733.107,,-297.4045799,-10.42613181,295.8951012,-5.944,,,,,195954.7206,-1310204.002
19.60491257,-131.0203987,7.30962,11,-0.791430238,-0.06165,-79.14302381,187,-10.8072497,77.48048173,10,-297.9196722,-1.662542086,296.2571301,732.953,,-296.3142686,-10.90252918,294.6517265,-6.165,,,,,196049.1257,-1310203.987
19.61435424,-131.0203971,7.30981,11,-0.804202594,-0.06124,-80.42025938,187,-10.99780865,78.58058277,10,-297.4297597,-1.839676615,295.5900831,732.773,,-295.4657967,-11.09308813,293.62612,-6.124,,,,,196143.5424,-1310203.971
19.62379701,-131.0203988,7.31003,11,-0.828108122,-0.06345,-82.81081225,187,-11.47420602,79.79512726,10,-297.1911565,-3.015684982,294.1754715,732.594,,-295.8873461,-11.37892655,292.8716611,-6.345,,,,,196237.9701,-1310203.988
19.63324043,-131.0204044,7.31052,11,-0.842283549,-0.06503,-84.22835494,187,-11.76004444,81.04383378,10,-296.0463321,-3.184521165,292.861811,732.422,,-295.316627,-11.76004444,292.1321058,-6.503,,,,,196332.4043,-1310204.044
19.64268518,-131.0204116,7.3114,11,-0.854778827,-0.06303,-85.47788266,187,-12.23644181,82.1296757,10,-295.0903052,-3.348206969,291.7420982,732.256,,-294.6414386,-12.23644181,291.2932317,-6.303,,,,,196426.8518,-1310204.116
19.65213059,-131.0204181,7.31268,11,-0.869909278,-0.06405,-86.9909278,187,-12.71283918,83.50565301,10,-294.6987085,-3.485274797,291.2134337,732.118,,-294.0752076,-12.71283918,290.5899328,-6.405,,,,,196521.3059,-1310204.181
19.6615765,-131.0204228,7.31451,11,-0.886835749,-0.06585,-88.68357486,187,-12.9986776,85.07530741,10,-294.2644843,-3.608267447,290.6562168,731.993,,-293.6293966,-12.9986776,290.0211292,-6.585,,,,,196615.765,-1310204.228
19.6710227,-131.0204268,7.31634,11,-0.903239032,-0.06622,-90.3239032,187,-13.3797955,86.57704861,10,-293.8396345,-3.746854591,290.0927799,731.871,,-293.3436691,-13.3797955,289.5968145,-6.622,,,,,196710.227,-1310204.268
19.68046888,-131.0204292,7.3183,11,-0.925781478,-0.06536,-92.57814776,187,-13.47507497,87.74234462,10,-294.0184925,-4.835803133,289.1826893,731.778,,-294.0904295,-13.47507497,289.2546264,-6.536,,,,,196804.6888,-1310204.292
19.68991484,-131.0204309,7.32069,11,-0.911751645,-0.0654,-91.17516447,187,-13.57035445,86.28489987,10,-293.9213044,-4.890264603,289.0310398,731.722,,-293.9023204,-13.66563392,289.0120558,-6.54,,,,,196899.1484,-1310204.309
19.69936064,-131.0204298,7.32295,11,-0.890910914,-0.0665,-89.0910914,187,-13.66563392,84.17487466,10,-293.9472566,-4.916216745,289.0310398,731.695,,-294.2650165,-13.66563392,289.3487997,-6.65,,,,,196993.6064,-1310204.298
19.70880605,-131.0204259,7.32446,11,-0.869817569,-0.06701,-86.98175691,187,-13.76091339,82.08331137,10,-294.0777896,-4.89844554,289.1793441,731.712,,-294.807053,-13.76091339,289.9086075,-6.701,,,,,197088.0605,-1310204.259
19.71825076,-131.0204194,7.3257,11,-0.851527184,-0.06837,-85.15271839,187,-13.3797955,80.30024821,10,-294.4464733,-4.852470187,289.5940031,731.759,,-295.5077537,-13.28451602,290.6552835,-6.837,,,,,197182.5076,-1310204.194
19.72769461,-131.0204124,7.32678,11,-0.834020566,-0.07027,-83.40205662,187,-13.09395708,78.63985947,10,-294.8715977,-4.762197153,290.1094005,731.852,,-296.1384626,-13.09395708,291.3762654,-7.027,,,,,197276.9461,-1310204.124
19.73713746,-131.0204066,7.32748,11,-0.822764875,-0.07095,-82.27648749,187,-12.80811866,77.6406637,10,-295.3338631,-4.635823792,290.6980393,731.983,,-296.5022294,-12.80811866,291.8664056,-7.095,,,,,197371.3746,-1310204.066
19.7465793,-131.0204036,7.32777,11,-0.812746364,-0.07108,-81.27463639,187,-12.52228023,76.7832966,10,-295.8526103,-4.491339788,291.3612705,732.129,,-296.518476,-12.52228023,292.0271362,-7.108,,,,,197465.793,-1310204.036
19.75602023,-131.0204035,7.32773,11,-0.791893624,-0.07286,-79.18936244,187,-12.33172129,75.85490751,10,-295.2243441,-3.334454931,291.8898891,732.266,,-295.449044,-12.33172129,292.1145891,-7.286,,,,,197560.2023,-1310204.035
19.76545985,-131.0204051,7.32771,11,-0.784493082,-0.07331,-78.44930816,187,-11.95060339,75.25528444,10,-295.582265,-3.194023718,292.3882413,732.408,,-295.2826281,-12.04588286,292.0886043,-7.331,,,,,197654.5985,-1310204.051
19.77489829,-131.0204066,7.32719,11,-0.781013498,-0.0751,-78.10134979,187,-11.85532392,75.0474304,10,-295.4421607,-3.053919385,292.3882413,732.552,,-294.7575606,-11.85532392,291.7036412,-7.51,,,,,197748.9829,-1310204.066
