__X_EPSG_3031,__Y_EPSG_3031,CMI_Depth,CMI_FileNum,CMI_SurfElev,CMI_Thickness,DICE_FileNum,DICE_IceBase,DICE_SurfElev,DICE_Thickness,H_Ell,Heading,Latitude,LineFull,LineNum,Longitude,NS,PDOP,Pitch,Roll,SIR_FileNum,SIR_IceBase,SIR_SurfElev_clean,SIR_Thickness,SurfHell_Edit_lidar_edit,The_Weird,unix_sec,unixTime,UTCDate,UTCsod,UTCTime,Weird_Depth,Weird_FileNum,Weird_SurfElev,X_EPSG_3031,Y_EPSG_3031
254218.03867129,-1310453.25431668,,,,,12,-188.508385691691,-21.034965658621,167.47342003307,733.566,-80.618153,-77.7619620521,L870:2005,L870,169.0214151081,12,1.61,3.668645,-2.694281,188,-188.736981436921,,167.7020157783,-23.772,,1480392807,1480392807,2016/11/29,15207,04:13:27,,,,254157.688116711,-1310142.15687819
254310.473286366,-1310453.18966405,,,,,12,-188.355621133261,-21.033085696411,167.32253543685,733.569,-80.685585,-77.7618023915,L870:2005,L870,169.0175197701,12,1.61,3.710239,-2.514261,188,-188.646012291561,-29.482026585937,167.61292659515,-23.829,,1480392808,1480392808,2016/11/29,15208,04:13:28,,,,254250.100788103,-1310142.09224091
254402.907641415,-1310453.12713175,,,,,12,-187.922291175363,-21.008362000223,166.91392917514,733.595,-80.737955,-77.7616426563,L870:2005,L870,169.0136245628,12,1.61,3.706528,-2.453147,188,-188.014948223193,-29.577306059825,167.00658622297,-23.826,,1480392809,1480392809,2016/11/29,15209,04:13:29,,,,254342.51319953,-1310142.02972346
254495.344588795,-1310453.06834886,,,,,12,-187.895785360118,-20.982456965068,166.91332839505,733.617,-80.827077,-77.761482827,L870:2005,L870,169.0097293794,12,1.61,3.735111,-2.662413,188,-187.587719248498,-29.577306059825,166.60526228343,-23.824,,1480392810,1480392810,2016/11/29,15210,04:13:30,,,,254434.928202672,-1310141.97095452
254587.780118087,-1310452.9772577,,,,,12,-187.69290057733,-20.93045703137,166.76244354596,733.667,-80.840324,-77.7613232327,L870:2005,L870,169.0058340938,12,1.61,3.70694,-2.640512,188,-186.70444852706,,165.77399149569,-23.811,,1480392811,1480392811,2016/11/29,15211,04:13:31,,,,254527.341788063,-1310141.87988498
254680.21628868,-1310452.85092756,,,,,12,-187.169813458003,-20.877307500543,166.29250595746,733.723,-80.805899,-77.761163896,L870:2005,L870,169.001938595,12,1.61,3.695056,-2.666286,188,-186.410054100363,-29.386747112049,165.53274659982,-23.694,,1480392812,1480392812,2016/11/29,15212,04:13:32,,,,254619.756014603,-1310141.75358484
254772.647065333,-1310452.71664486,,,,,12,-186.650546394633,-20.857396464853,165.79314992978,733.743,-80.77997,-77.7610045836,L870:2005,L870,168.9980433605,12,1.61,3.746008,-2.549175,188,-186.141413019893,-29.100908690384,165.28401655504,-23.841,,1480392813,1480392813,2016/11/29,15213,04:13:33,,,,254712.164848483,-1310141.61933401
254865.066431424,-1310452.59532629,,,,,12,-186.096183486833,-20.801793633963,165.29438985287,733.799,-80.740265,-77.7608451191,L870:2005,L870,168.9941488151,12,1.61,3.774353,-2.562805,188,-184.948623209703,,164.14682957574,-23.927,,1480392814,1480392814,2016/11/29,15214,04:13:34,,,,254804.56227451,-1310141.49804424
254957.470155422,-1310452.4988353,,,,,12,-185.878259867166,-20.681743805736,165.19651606143,733.921,-80.786581,-77.7606854039,L870:2005,L870,168.9902552344,12,1.61,3.703082,-2.483302,188,-184.010039466236,-29.482026585937,163.3282956605,-23.998,,1480392815,1480392815,2016/11/29,15215,04:13:35,,,,254896.944062158,-1310141.40157616
255049.866626878,-1310452.38253645,,,,,12,-185.732289560296,-21.644804683066,164.08748487723,733.956,-80.778603,-77.7605258222,L870:2005,L870,168.9863618992,12,1.61,3.692418,-2.472726,188,-183.160224966106,-29.86314448149,161.51542028304,-23.983,,1480392816,1480392816,2016/11/29,15216,04:13:36,,,,254989.318598985,-1310141.28530492
255142.257551608,-1310452.26273295,,,,,12,-184.619774464648,-21.642103951138,162.97767051351,733.96,-80.695075,-77.7603662254,L870:2005,L870,168.9824688712,12,1.61,3.774914,-2.507559,188,-179.752585974758,-30.530100798708,158.11048202362,-23.952,,1480392817,1480392817,2016/11/29,15217,04:13:37,,,,255081.687590403,-1310141.16552986
255234.626374246,-1310452.15819927,,,,,12,-182.589211414714,-21.599791721214,160.9894196935,734.005,-80.609297,-77.7602064746,L870:2005,L870,168.9785770018,12,1.61,3.74822,-2.445298,188,-176.287725476604,-31.959292907031,154.68793375539,-24.007,,1480392818,1480392818,2016/11/29,15218,04:13:38,,,,255174.034484976,-1310141.061021
255326.976882438,-1310452.08573319,,,,,12,-181.426188030561,-21.570657485031,159.85553054553,734.062,-80.554457,-77.7600464132,L870:2005,L870,168.9746862694,12,1.61,3.765934,-2.498217,188,-177.202212431201,,155.63155494617,-23.977,,1480392819,1480392819,2016/11/29,15219,04:13:39,,,,255266.363069451,-1310140.98857212
255419.311926134,-1310452.05927022,,,,,,,,,734.102,-80.560866,-77.7598859118,L870:2005,L870,168.9707966686,12,1.61,3.778408,-2.427707,188,,-32.054572380919,161.17344410274,-24.032,,1480392820,1480392820,2016/11/29,15220,04:13:40,,,,255358.676193101,-1310140.96211543
255511.635373199,-1310452.08457676,,,,,,,,,734.134,-80.629261,-77.7597249122,L870:2005,L870,168.9669080842,12,1.61,3.748034,-2.436387,188,,-29.958423955378,166.17590463381,-24.083,,1480392821,1480392821,2016/11/29,15221,04:13:41,,,,255450.977722874,-1310140.98741596
255603.953292535,-1310452.12438168,,,,,12,-185.489189716584,-21.460154648364,164.02903506822,734.141,-80.670605,-77.7595637368,L870:2005,L870,168.9630199548,12,1.61,3.728892,-2.532649,188,-188.064743767814,-29.672585533714,166.60458911945,-24.222,,1480392822,1480392822,2016/11/29,15222,04:13:42,,,,255543.273726229,-1310141.02721144
255696.273193418,-1310452.1632616,,,,,12,-187.729844536271,-21.501920581561,166.22792395471,734.1,-80.629144,-77.7594025103,L870:2005,L870,168.9591318375,12,1.61,3.718878,-2.636739,188,-188.260070371861,-30.720659746484,166.7581497903,-24.128,,1480392823,1480392823,2016/11/29,15223,04:13:43,,,,255635.57171066,-1310141.06608212
255788.596026108,-1310452.1914478,,,,,12,-187.894957835775,-21.584186276555,166.31077155922,734.016,-80.639767,-77.7592413183,L870:2005,L870,168.955243612,12,1.61,3.705029,-2.624489,188,-188.253222471325,-30.053703429266,166.66903619477,-24.22,,1480392824,1480392824,2016/11/29,15224,04:13:44,,,,255727.872626203,-1310141.09426164
255880.917250903,-1310452.20704953,,,,,12,-186.997092375953,-21.662976381353,165.3341159946,733.937,-80.656352,-77.7590801856,L870:2005,L870,168.9513554539,12,1.61,3.758939,-2.798473,188,-187.768715521073,-30.625380272596,166.10573913972,-24.189,,1480392825,1480392825,2016/11/29,15225,04:13:45,,,,255820.171934233,-1310141.10985966
255973.233202472,-1310452.19318359,,,,,12,-187.43785044355,-22.67105090246,164.76679954109,733.93,-80.690798,-77.7589192694,L870:2005,L870,168.9474673786,12,1.61,3.734246,-2.716042,188,-187.86840598191,-31.006498168149,165.19735507945,-24.244,,1480392826,1480392826,2016/11/29,15226,04:13:46,,,,255912.465970288,-1310141.09599701
256065.543668983,-1310452.14424892,,,,,12,-187.273334678539,-22.641240668589,164.63209400995,733.961,-80.673857,-77.7587586201,L870:2005,L870,168.9435793487,12,1.61,3.720067,-2.703262,188,-187.044793704709,,164.40355303612,-24.506,,1480392827,1480392827,2016/11/29,15227,04:13:47,,,,256004.754522588,-1310141.04707396
256157.857971504,-1310452.04669033,,,,,12,-187.709366818208,-23.593695951748,164.11567086646,734.01,-80.695136,-77.7585983425,L870:2005,L870,168.9396908598,12,1.61,3.719955,-2.776615,188,-187.305269126488,,163.71157317474,-24.82,,1480392828,1480392828,2016/11/29,15228,04:13:48,,,,256097.046909986,-1310140.94953853
256250.168975875,-1310451.91157359,,,,,12,-187.518161616937,-23.512781925997,164.00537969094,734.081,-80.654408,-77.7584383502,L870:2005,L870,168.9358023031,12,1.61,3.733882,-2.595188,188,-185.204142503197,-34.055441332571,161.6913605772,-25.314,,1480392829,1480392829,2016/11/29,15229,04:13:49,,,,256189.336000018,-1310140.81445387
256342.47353256,-1310451.78144336,,,,,12,-187.303616537804,-24.438580913894,162.86503562391,734.156,-80.649158,-77.7582782687,L870:2005,L870,168.9319141614,12,1.61,3.76331,-2.548818,188,-182.819016333924,-33.960161858683,158.38043542003,-26.133,,1480392830,1480392830,2016/11/29,15230,04:13:50,,,,256281.618643896,-1310140.68435453
256434.77037394,-1310451.63816531,,,,,12,-186.07936077249,-25.35595319343,160.72340757906,734.239,-80.665361,-77.7581182622,L870:2005,L870,168.9280263387,12,1.61,3.754966,-2.291928,188,-177.03035880873,-38.152458709764,151.6744056153,-26.232,,1480392831,1480392831,2016/11/29,15231,04:13:51,,,,256373.893574298,-1310140.54111049
256527.05690866,-1310451.49765417,,,,,12,-180.870772087424,-26.249314252464,154.62145783496,734.346,-80.618174,-77.7579581931,L870:2005,L870,168.9241390752,12,1.61,3.765844,-2.353352,188,-178.951175275374,-35.770471862559,152.70186102291,-25.503,,1480392832,1480392832,2016/11/29,15232,04:13:52,,,,256466.158200489,-1310140.40063271
256619.335399882,-1310451.38366484,,,,,12,-176.642809478503,-26.188190114923,150.45461936358,734.44,-80.517932,-77.7577978453,L870:2005,L870,168.9202524715,12,1.61,3.780565,-2.25925,188,-180.236788855993,-36.056310284224,154.04859874107,-24.901,,1480392833,1480392833,2016/11/29,15233,04:13:53,,,,256558.414785089,-1310140.28667044
256711.597783788,-1310451.32694722,,,,,,,,,734.572,-80.448472,-77.7576369583,L870:2005,L870,168.916367121,12,1.61,3.805863,-2.180236,188,,-37.009105023106,149.77719657798,-24.434,,1480392834,1480392834,2016/11/29,15234,04:13:54,,,,256650.655266199,-1310140.22996628
256803.839315431,-1310451.33881644,,,,,,,,,734.756,-80.484405,-77.7574754394,L870:2005,L870,168.9124833173,12,1.61,3.855668,-2.417738,188,,,150.36656383985,-24.247,,1480392835,1480392835,2016/11/29,15235,04:13:55,,,,256742.874899996,-1310140.24183269
256896.045735198,-1310451.3824156,,,,,,,,,734.99,-80.475138,-77.7573136428,L870:2005,L870,168.9086013571,12,1.61,3.899065,-2.582795,188,,-37.676061340323,151.2746950163,-24.195,,1480392836,1480392836,2016/11/29,15236,04:13:56,,,,256835.059430251,-1310140.2854215
256988.216698035,-1310451.43057849,,,,,,,,,735.312,-80.495332,-77.7571518118,L870:2005,L870,168.9047210308,12,1.61,3.895554,-2.569902,188,,-36.437428179777,155.03696656471,-24.247,,1480392837,1480392837,2016/11/29,15237,04:13:57,,,,256927.208511995,-1310140.33357295
257080.346205622,-1310451.46016905,,,,,,,,,735.72,-80.489213,-77.7569901636,L870:2005,L870,168.9008423998,12,1.61,3.921024,-2.666054,188,,-35.294074493118,159.56823625803,-24.171,,1480392838,1480392838,2016/11/29,15238,04:13:58,,,,257019.316148329,-1310140.36315649
257172.434641174,-1310451.46925002,,,,,12,-186.502623041023,-25.108970465003,161.39365257602,736.139,-80.539636,-77.7568287149,L870:2005,L870,168.8969654317,12,1.61,3.855211,-2.695935,188,-188.366827519143,,163.25785705414,-24.305,,1480392839,1480392839,2016/11/29,15239,04:13:59,,,,257111.382722379,-1310140.3722353
257264.488423106,-1310451.46808018,,,,,12,-186.770551112176,-25.043873229156,161.72667788302,736.532,-80.560734,-77.7566673629,L870:2005,L870,168.8930899408,12,1.61,3.853545,-2.527802,188,-191.913146623176,,166.86927339402,-24.549,,1480392840,1480392840,2016/11/29,15240,04:14:00,,,,257203.414651035,-1310140.37106574
257356.502166353,-1310451.4585302,,,,,12,-188.5587965889,-22.64870056302,165.91009602588,736.935,-80.556325,-77.7565061004,L870:2005,L870,168.8892161691,12,1.61,3.895741,-2.494236,188,-190.59798953801,,167.94928897499,-25.045,,1480392841,1480392841,2016/11/29,15241,04:14:01,,,,257295.406550513,-1310140.36151802
257448.474442549,-1310451.44686837,,,,,12,-190.049674754148,-22.254122795978,167.79555195817,737.337,-80.487751,-77.756344874,L870:2005,L870,168.8853442284,12,1.61,3.878616,-2.468633,188,-189.529834772508,,167.27571197653,-25.535,,1480392842,1480392842,2016/11/29,15242,04:14:02,,,,257387.356992783,-1310140.34985897
257540.41225422,-1310451.44372015,,,,,12,-188.950777644326,-21.899534914776,167.05124272955,737.698,-80.399908,-77.7561835766,L870:2005,L870,168.8814739117,12,1.61,3.838564,-2.497082,188,-187.570999346446,,165.67146443167,-26.139,,1480392843,1480392843,2016/11/29,15243,04:14:03,,,,257479.272978709,-1310140.34671149
257632.320417255,-1310451.45959083,,,,,12,-190.928717862491,-22.591819871271,168.33689799122,738.01,-80.3702,-77.756022106,L870:2005,L870,168.8776051032,12,1.61,3.794162,-2.54488,188,-188.080430161601,,165.48861029033,-27.053,,1480392844,1480392844,2016/11/29,15244,04:14:04,,,,257571.159323039,-1310140.36257841
257724.203974198,-1310451.49852379,,,,,12,-187.180156953112,-19.334994670672,167.84516228244,738.272,-80.374267,-77.7558604173,L870:2005,L870,168.8737376242,12,1.61,3.746829,-2.495102,188,-183.605828778272,-26.909480790955,164.2708341076,-27.284,,1480392845,1480392845,2016/11/29,15245,04:14:05,,,,257663.021067116,-1310140.40150212
257816.068178562,-1310451.55285093,,,,,12,-184.823864907266,-17.196688170716,167.62717673655,738.476,-80.3692,-77.7556985698,L870:2005,L870,168.8698711902,12,1.61,3.766649,-2.574652,188,-181.080467147686,-33.769602910907,163.88377897697,-27.872,,1480392846,1480392846,2016/11/29,15246,04:14:06,,,,257754.863463211,-1310140.45581636
257907.913484861,-1310451.60910524,,,,,,,,,738.648,-80.352514,-77.755536683,L870:2005,L870,168.8660056706,12,1.61,3.745584,-2.614748,188,,-31.387616063701,163.49874376181,-29.198,,1480392847,1480392847,2016/11/29,15247,04:14:07,,,,257846.686965725,-1310140.51205732
257999.74416309,-1310451.66991063,,,,,,,,,738.767,-80.339264,-77.755374726,L870:2005,L870,168.8621409074,12,1.61,3.680834,-2.62415,188,,,160.85569116251,-29.023,,1480392848,1480392848,2016/11/29,15248,04:14:08,,,,257938.495843644,-1310140.57284827
258091.567103736,-1310451.73810182,,,,,,,,,738.778,-80.394448,-77.7552126614,L870:2005,L870,168.8582766341,12,1.61,3.669798,-2.58814,188,,-23.288860783203,161.91542790338,-28.304,,1480392849,1480392849,2016/11/29,15249,04:14:09,,,,258030.296985815,-1310140.64102327
258183.386971345,-1310451.81815987,,,,,,,,,738.735,-80.466942,-77.755050441,L870:2005,L870,168.8544126916,12,1.61,3.636911,-2.688566,188,,,158.74364655228,-27.457,,1480392850,1480392850,2016/11/29,15250,04:14:10,,,,258122.09505568,-1310140.72106232
258275.209328683,-1310451.89324368,,,,,,,,,738.624,-80.551228,-77.7548882054,L870:2005,L870,168.8505487062,12,1.61,3.630137,-2.679634,188,,-23.384140257092,163.21969949115,-26.557,,1480392851,1480392851,2016/11/29,15251,04:14:11,,,,258213.895614681,-1310140.79612831
258367.041686583,-1310451.9431914,,,,,,,,,738.443,-80.561575,-77.7547261214,L870:2005,L870,168.8466841945,12,1.61,3.573193,-2.613915,188,,-27.957555003726,164.96245927072,-25.185,,1480392852,1480392852,2016/11/29,15252,04:14:12,,,,258305.706171872,-1310140.84606417
258458.890597676,-1310451.96693186,,,,,,,,,738.195,-80.549645,-77.754564187,L870:2005,L870,168.8428188717,12,1.61,3.572316,-2.58458,188,,-24.241655522085,170.39026739973,-24.601,,1480392853,1480392853,2016/11/29,15253,04:14:13,,,,258397.533278325,-1310140.86979899
258550.75761448,-1310451.96584573,,,,,,,,,737.914,-80.566968,-77.7544023871,L870:2005,L870,168.8389526838,12,1.61,3.556949,-2.709194,188,,-31.959292907031,166.45695044293,-25.741,,1480392854,1480392854,2016/11/29,15254,04:14:14,,,,258489.378486191,-1310140.86871312
258642.645485105,-1310451.92846636,,,,,,,,,737.621,-80.579823,-77.7542408192,L870:2005,L870,168.8350854198,12,1.61,3.503107,-2.750107,188,,,162.33295390497,-26.669,,1480392855,1480392855,2016/11/29,15255,04:14:15,,,,258581.244542928,-1310140.83134263
258734.56297283,-1310451.86178288,,,,,,,,,737.313,-80.604849,-77.7540794054,L870:2005,L870,168.8312167688,12,1.61,3.466578,-2.598518,188,,-25.385009208744,168.4891586774,-24.005,,1480392856,1480392856,2016/11/29,15256,04:14:16,,,,258673.140209733,-1310140.76467498
258826.517420047,-1310451.78962809,,,,,,,,,736.971,-80.652855,-77.7539179199,L870:2005,L870,168.8273466198,12,1.61,3.450315,-2.383406,188,,-25.956686052073,165.73523712985,-22.064,,1480392857,1480392857,2016/11/29,15257,04:14:17,,,,258765.072827257,-1310140.69253731
258918.513148316,-1310451.73425809,,,,,,,,,736.602,-80.65965,-77.7537561563,L870:2005,L870,168.8234749761,12,1.61,3.414449,-2.425329,188,,-29.291467638161,161.8597546188,-30.062,,1480392858,1480392858,2016/11/29,15258,04:14:18,,,,258857.046716032,-1310140.63718045
259010.556179638,-1310451.68981581,,,,,,,,,736.195,-80.641087,-77.7535941562,L870:2005,L870,168.8196015359,12,1.61,3.429923,-2.485803,188,,-30.625380272596,165.36433236392,-28.588,,1480392859,1480392859,2016/11/29,15259,04:14:19,,,,258949.067896631,-1310140.59274873
259102.642226213,-1310451.63656467,,,,,,,,,735.814,-80.564794,-77.7534321033,L870:2005,L870,168.8157263157,12,1.61,3.398328,-2.501474,188,,-30.148982903155,165.57310189617,-23.575,,1480392860,1480392860,2016/11/29,15260,04:14:20,,,,259041.132082271,-1310140.53951023
259194.767722018,-1310451.59657219,,,,,12,-184.057965726688,-21.353357335238,162.70460839145,735.481,-80.525937,-77.7532698068,L870:2005,L870,168.8118496493,12,1.61,3.455614,-2.523871,188,-186.448565497848,-30.720659746484,165.09520816261,-21.232,,1480392861,1480392861,2016/11/29,15261,04:14:21,,,,259133.235707776,-1310140.49952724
259286.924272503,-1310451.59511484,,,,,12,-185.063828548365,-21.393032864545,163.67079568382,735.209,-80.544776,-77.7531070558,L870:2005,L870,168.8079721006,12,1.61,3.440212,-2.315192,188,-192.207981462965,-34.627118175901,170.81494859842,-30.264,,1480392862,1480392862,2016/11/29,15262,04:14:22,,,,259225.370380589,-1310140.49807024
259379.10921504,-1310451.63643394,,,,,12,-195.037867507672,-21.598590478462,173.43927702921,735,-80.590893,-77.7529438171,L870:2005,L870,168.8040938174,12,1.61,3.503118,-2.557071,188,-194.636693590102,-30.625380272596,173.03810311164,-23.767,,1480392863,1480392863,2016/11/29,15263,04:14:23,,,,259317.533438714,-1310140.53937953
259471.315569942,-1310451.68525734,,,,,12,-196.925255910128,-21.723532520808,175.20172338932,734.875,-80.595428,-77.7527804179,L870:2005,L870,168.8002148,12,1.61,3.529245,-2.499193,188,-191.549571951398,-32.054572380919,169.82603943059,-23.629,,1480392864,1480392864,2016/11/29,15264,04:14:24,,,,259409.71790412,-1310140.58819134
259563.533101168,-1310451.71815922,,,,,12,-194.817456242294,-21.771783105504,173.04567313679,734.828,-80.526095,-77.7526170854,L870:2005,L870,168.796335284,12,1.61,3.581204,-2.633989,188,-192.496799964164,,170.72501685866,-24.468,,1480392865,1480392865,2016/11/29,15265,04:14:25,,,,259501.913543197,-1310140.62108541
259655.753003933,-1310451.74564112,,,,,12,-192.13462025165,-21.73872124127,170.39589901038,734.866,-80.48238,-77.7524537414,L870:2005,L870,168.7924557273,12,1.61,3.630026,-2.654769,188,-192.46418511373,,170.72546387246,-23.702,,1480392866,1480392866,2016/11/29,15266,04:14:26,,,,259594.11155325,-1310140.64856078
259747.963162383,-1310451.78696261,,,,,12,-193.984839887438,-22.618858048068,171.36598183937,734.994,-80.480414,-77.7522902354,L870:2005,L870,168.7885768002,12,1.61,3.694171,-2.537902,188,-187.028735022808,-34.627118175901,164.40987697474,-28.636,,1480392867,1480392867,2016/11/29,15267,04:14:27,,,,259686.299821301,-1310140.68987247
259840.154686207,-1310451.86239473,,,,,12,-190.647814263421,-23.454154555621,167.1936597078,735.201,-80.454656,-77.7521264022,L870:2005,L870,168.7846990459,12,1.61,3.718073,-2.56614,188,-192.170510893731,,168.71635633811,-24.844,,1480392868,1480392868,2016/11/29,15268,04:14:28,,,,259778.469459151,-1310140.76528668
259932.320840306,-1310451.9651574,,,,,,,,,735.457,-80.523713,-77.7519623143,L870:2005,L870,168.7808226914,12,1.61,3.712817,-2.656291,188,,,172.5079679064,-21.519,,1480392869,1480392869,2016/11/29,15269,04:14:29,,,,259870.613733298,-1310140.86802496
260024.459618837,-1310452.05707501,,,,,,,,,735.771,-80.552397,-77.7517983161,L870:2005,L870,168.7769475026,12,1.61,3.757492,-2.835403,188,,-29.672585533714,166.83901479142,-25.037,,1480392870,1480392870,2016/11/29,15270,04:14:30,,,,259962.730638375,-1310140.95992074
260116.570748315,-1310452.10641509,,,,,,,,,736.077,-80.515087,-77.7516346914,L870:2005,L870,168.7730732259,12,1.61,3.716821,-2.744927,188,,-24.336934995974,160.02246072825,-25.787,,1480392871,1480392871,2016/11/29,15271,04:14:31,,,,260054.819900964,-1310141.0092491
260208.655234395,-1310452.11777671,,,,,,,,,736.35,-80.479081,-77.7514713974,L870:2005,L870,168.769199857,12,1.61,3.721369,-2.650137,188,,-29.386747112049,159.77143553453,-25.078,,1480392872,1480392872,2016/11/29,15272,04:14:32,,,,260146.882526479,-1310141.02060803
260300.709239863,-1310452.12453693,,,,,,,,,736.622,-80.463682,-77.751308143,L870:2005,L870,168.7653278358,12,1.61,3.690913,-2.655598,188,,-28.719790794832,170.99376350602,-23.799,,1480392873,1480392873,2016/11/29,15273,04:14:33,,,,260238.914678619,-1310141.02736665
260392.735586082,-1310452.14300153,,,,,,,,,736.855,-80.504087,-77.7511447777,L870:2005,L870,168.7614571798,12,1.61,3.729899,-2.557965,188,,-27.19531921262,168.99174583086,-24.029,,1480392874,1480392874,2016/11/29,15274,04:14:34,,,,260330.919178076,-1310141.04582686
260484.736176367,-1310452.16249182,,,,,12,-188.013236435873,-18.512128992373,169.5011074435,737.02,-80.554255,-77.7509813935,L870:2005,L870,168.7575877197,12,1.61,3.716116,-2.679797,188,-188.726107272083,-29.196188164272,170.21397827971,-23.729,,1480392875,1480392875,2016/11/29,15275,04:14:35,,,,260422.897927713,-1310141.06531252
260576.717440893,-1310452.15696475,,,,,12,-188.948104541075,-18.486098970605,170.46200557047,737.119,-80.474587,-77.7508182115,L870:2005,L870,168.7537189672,12,1.61,3.692416,-2.605736,188,-190.388149725885,,171.90205075528,-23.519,,1480392876,1480392876,2016/11/29,15276,04:14:36,,,,260514.857356179,-1310141.05978677
260668.680113937,-1310452.16178039,,,,,12,-191.981320296647,-18.436448679407,173.54487161724,737.165,-80.465148,-77.7506549148,L870:2005,L870,168.749851187,12,1.61,3.675314,-2.496098,188,-192.663824613967,-26.337803947626,174.22737593456,-24.148,,1480392877,1480392877,2016/11/29,15277,04:14:37,,,,260606.798197577,-1310141.06460126
260760.627904552,-1310452.18970518,,,,,12,-192.644875404705,-17.451333410625,175.19354199408,737.151,-80.491971,-77.7504913829,L870:2005,L870,168.74598433,12,1.61,3.655638,-2.432544,188,-191.721179380755,,174.26984597013,-24.912,,1480392878,1480392878,2016/11/29,15278,04:14:38,,,,260698.724160079,-1310141.09251942
260852.564369478,-1310452.24453916,,,,,12,-192.683569968368,-17.486644883338,175.19692508503,737.118,-80.521101,-77.7503275756,L870:2005,L870,168.7421182786,12,1.61,3.629783,-2.563812,188,-191.752600577948,,174.26595569461,-25.885,,1480392879,1480392879,2016/11/29,15279,04:14:39,,,,260790.63879958,-1310141.14734039
260944.493146492,-1310452.2934519,,,,,12,-191.872806987985,-17.550442144005,174.32236484398,737.053,-80.494946,-77.7501637795,L870:2005,L870,168.7382526051,12,1.61,3.602277,-2.494164,188,-192.570306763995,-25.670847630409,175.01986461999,-22.729,,1480392880,1480392880,2016/11/29,15280,04:14:40,,,,260882.545752994,-1310141.19624152
261036.42074332,-1310452.31607973,,,,,12,-192.102996767552,-17.652726838992,174.45026992856,736.951,-80.442603,-77.7500001648,L870:2005,L870,168.7343868652,12,1.61,3.591645,-2.734806,188,-192.131007976232,-27.19531921262,174.47828113724,-21.178,,1480392881,1480392881,2016/11/29,15281,04:14:41,,,,260974.451526503,-1310141.21886398
261128.351200563,-1310452.31682677,,,,,12,-192.132398435164,-17.806838045874,174.32556038929,736.794,-80.392974,-77.749836685,L870:2005,L870,168.7305209257,12,1.61,3.566082,-2.675116,188,-192.732377022754,,174.92553897688,-24.582,,1480392882,1480392882,2016/11/29,15282,04:14:42,,,,261066.360159747,-1310141.21961083
261220.288700758,-1310452.32042588,,,,,12,-191.799143558199,-16.979274784789,174.81986877341,736.619,-80.396057,-77.7496731119,L870:2005,L870,168.7266548179,12,1.61,3.58194,-2.635262,188,-191.546687759069,-29.100908690384,174.56741297428,-19.145,,1480392883,1480392883,2016/11/29,15283,04:14:43,,,,261158.275834272,-1310141.2232091
261312.231525928,-1310452.32570603,,,,,12,-191.916409173526,-17.167822826016,174.74858634751,736.428,-80.447556,-77.749509459,L870:2005,L870,168.7227886043,11,1.79,3.577023,-2.520107,188,-192.266157521686,-25.861406578185,175.09833469567,-23.274,,1480392884,1480392884,2016/11/29,15284,04:14:44,,,,261250.196832507,-1310141.22848799
261404.1798547,-1310452.33067004,,,,,12,-192.105163104027,-17.320575611227,174.7845874928,736.274,-80.463323,-77.7493457438,L870:2005,L870,168.7189222607,11,1.79,3.546217,-2.430029,188,-192.946518034397,-27.671716582061,175.62594242317,-24.249,,1480392885,1480392885,2016/11/29,15285,04:14:45,,,,261342.123333039,-1310141.23345082
261496.140121837,-1310452.33384254,,,,,12,-192.998434150598,-18.442332835558,174.55610131504,736.149,-80.448273,-77.749181968,L870:2005,L870,168.7150555042,11,1.79,3.504696,-2.553409,188,-194.334389322018,-25.861406578185,175.89205648646,-23.046,,1480392886,1480392886,2016/11/29,15286,04:14:46,,,,261434.0617691,-1310141.23662257
261588.11256247,-1310452.3260649,,,,,12,-194.970484168023,-17.626844300613,177.34363986741,735.988,-80.381893,-77.7490182129,L870:2005,L870,168.7111882481,11,1.79,3.519479,-2.522123,188,-185.622379703753,-24.146376048197,167.99553540314,-23.437,,1480392887,1480392887,2016/11/29,15287,04:14:47,,,,261526.012375768,-1310141.22884677
261680.100341135,-1310452.3146468,,,,,12,-187.283926786617,-16.789427343497,170.49449944312,735.822,-80.342945,-77.7488544076,L870:2005,L870,168.7073204207,11,1.79,3.530369,-2.570241,188,-185.686727372867,-23.860537626533,168.89730002937,-23.388,,1480392888,1480392888,2016/11/29,15288,04:14:48,,,,261617.978316827,-1310141.21743139
261772.101778672,-1310452.32377627,,,,,12,-187.283926786617,-16.789427343497,170.49449944312,735.69,-80.323189,-77.7486903392,L870:2005,L870,168.7034522958,11,1.79,3.520109,-2.472488,188,-185.608389489127,-25.956686052073,168.81896214563,-23.065,,1480392889,1480392889,2016/11/29,15289,04:14:49,,,,261709.957913514,-1310141.22655869
261864.12055075,-1310452.35888001,,,,,,,,,735.573,-80.323568,-77.7485259527,L870:2005,L870,168.6995837647,11,1.79,3.532118,-2.601542,188,,-26.14724499985,171.95890359417,-22.748,,1480392890,1480392890,2016/11/29,15290,04:14:50,,,,261801.954840629,-1310141.26165409
261956.158993987,-1310452.39761587,,,,,,,,,735.502,-80.290457,-77.7483614433,L870:2005,L870,168.6957145417,11,1.79,3.496859,-2.497893,188,,,172.87381398149,-22.532,,1480392891,1480392891,2016/11/29,15291,04:14:51,,,,261893.971434231,-1310141.30038076
